subID,trial_num,action_Stage1,action_Stage2,state_Stage2,reward
344,35,2,1,3,1.0
344,36,2,2,3,0.0
344,37,2,2,2,1.0
344,39,2,1,3,1.0
344,40,2,2,3,1.0
344,41,2,2,3,0.0
344,42,2,1,3,1.0
344,43,2,2,3,1.0
344,44,2,2,2,1.0
344,45,2,2,3,1.0
344,46,2,1,3,0.0
344,47,2,1,3,0.0
344,48,2,2,3,1.0
344,49,2,1,2,0.0
344,50,2,1,3,1.0
344,51,2,1,2,0.0
344,52,2,1,3,1.0
344,53,2,2,3,1.0
344,54,2,2,2,0.0
344,55,2,1,2,0.0
344,56,2,1,3,1.0
344,58,2,1,3,1.0
344,59,2,2,3,1.0
344,60,2,1,3,0.0
344,61,2,2,3,1.0
344,62,2,1,2,1.0
344,63,2,2,3,1.0
344,64,2,1,3,1.0
344,65,2,2,3,0.0
344,66,2,1,2,0.0
344,67,2,2,3,0.0
344,68,2,2,3,1.0
344,69,2,1,3,1.0
344,70,2,2,3,0.0
344,71,2,2,3,1.0
344,72,2,1,3,0.0
344,73,2,1,3,0.0
344,74,2,1,2,1.0
344,75,2,1,2,0.0
344,76,2,2,3,1.0
344,77,2,1,3,0.0
344,78,2,2,3,1.0
344,79,2,2,3,1.0
344,80,2,2,3,0.0
344,81,2,1,3,0.0
344,82,2,1,2,0.0
344,83,2,2,3,1.0
344,84,2,1,2,0.0
344,85,2,2,3,1.0
344,86,2,2,2,0.0
344,87,2,2,3,1.0
344,88,2,2,3,1.0
344,89,2,2,3,1.0
344,90,2,2,2,0.0
344,91,2,1,3,0.0
344,92,2,2,2,0.0
344,93,2,1,2,0.0
344,94,2,1,3,1.0
344,95,2,2,2,0.0
344,96,2,1,3,1.0
344,97,2,2,3,1.0
344,98,2,1,3,1.0
344,99,2,2,3,0.0
344,100,2,2,3,1.0
344,101,2,1,3,0.0
344,102,2,2,3,1.0
344,103,2,1,3,0.0
344,104,2,2,3,1.0
344,105,2,2,2,1.0
344,106,2,2,3,1.0
344,107,2,2,3,0.0
344,108,2,1,2,0.0
344,109,2,2,3,1.0
344,110,2,2,3,1.0
344,111,2,2,3,1.0
344,112,2,2,3,1.0
344,113,2,2,3,1.0
344,114,2,2,2,0.0
344,115,2,2,2,1.0
344,116,2,2,3,0.0
344,117,2,1,3,0.0
344,118,2,2,3,0.0
344,119,2,1,3,1.0
344,120,2,1,3,1.0
344,121,2,1,3,1.0
344,122,2,1,3,0.0
344,123,2,1,2,0.0
344,124,2,2,3,0.0
344,125,2,1,3,1.0
344,126,2,1,3,1.0
344,127,2,1,3,0.0
344,128,2,2,3,0.0
344,129,2,1,2,0.0
344,130,2,1,3,1.0
344,131,2,1,3,0.0
344,132,2,2,3,0.0
344,133,2,2,3,1.0
344,134,1,2,3,0.0
344,135,1,2,3,1.0
344,136,1,2,2,0.0
344,137,1,2,3,0.0
344,138,1,1,3,1.0
344,139,1,2,2,1.0
344,140,1,2,2,0.0
344,141,1,1,2,1.0
344,142,1,2,2,1.0
344,143,1,1,2,0.0
344,144,1,1,3,1.0
344,145,1,1,3,0.0
344,146,1,2,2,1.0
344,147,1,1,2,0.0
344,148,1,1,3,0.0
344,149,1,2,2,0.0
344,150,1,2,2,1.0
344,151,1,1,2,1.0
344,152,1,2,2,1.0
344,153,1,1,2,1.0
344,154,1,1,3,0.0
344,155,1,1,2,1.0
344,156,1,2,2,1.0
344,157,1,1,2,0.0
344,158,1,1,2,1.0
344,159,1,2,3,0.0
344,160,1,2,2,1.0
344,161,1,1,2,1.0
344,162,1,2,2,0.0
344,163,1,2,2,1.0
344,164,1,1,2,0.0
344,165,1,1,3,0.0
344,166,1,2,2,0.0
344,167,1,1,2,1.0
344,168,1,2,2,1.0
344,169,1,1,2,1.0
344,170,1,1,3,0.0
344,171,1,2,2,1.0
344,172,1,1,2,1.0
344,173,1,2,2,0.0
344,174,1,2,2,1.0
344,175,1,1,2,1.0
344,176,1,2,2,0.0
344,177,2,1,3,0.0
344,178,2,2,3,1.0
344,179,2,1,3,1.0
344,180,2,1,3,1.0
344,181,2,2,2,1.0
344,182,2,2,3,0.0
344,183,1,2,3,0.0
344,184,1,2,2,0.0
344,185,1,1,2,1.0
344,186,1,2,2,1.0
344,187,1,1,3,0.0
344,188,1,2,3,1.0
344,189,1,2,2,0.0
344,190,1,1,2,0.0
344,191,1,1,2,1.0
344,192,1,2,3,1.0
344,193,1,2,3,0.0
344,194,1,2,2,1.0
344,195,1,2,2,1.0
344,196,1,2,3,1.0
344,197,1,2,2,1.0
344,198,1,1,2,0.0
344,199,1,2,2,0.0
344,200,1,1,2,1.0
346,1,2,1,2,1.0
346,2,2,1,3,0.0
346,3,1,1,3,1.0
346,4,1,2,2,0.0
346,5,2,2,3,0.0
346,6,2,1,3,0.0
346,7,2,1,3,1.0
346,8,1,1,3,0.0
346,9,1,1,2,1.0
346,10,1,2,2,0.0
346,11,1,2,3,0.0
346,12,1,1,2,1.0
346,13,2,1,3,1.0
346,14,1,2,3,1.0
346,15,1,2,3,1.0
346,16,1,1,2,1.0
346,17,2,1,3,0.0
346,18,2,1,3,0.0
346,19,1,2,3,1.0
346,20,2,2,2,0.0
346,21,1,1,2,0.0
346,22,1,1,2,1.0
346,23,1,1,2,1.0
346,24,2,2,2,0.0
346,25,1,2,3,1.0
346,26,1,1,2,0.0
346,27,1,1,2,1.0
346,28,1,1,2,1.0
346,29,1,2,3,1.0
346,30,1,2,3,1.0
346,31,1,1,2,1.0
346,32,1,1,2,0.0
346,33,2,1,3,0.0
346,34,2,2,3,0.0
346,35,1,2,3,1.0
346,36,1,1,2,0.0
346,37,1,1,2,0.0
346,38,1,2,3,0.0
346,39,1,2,2,0.0
346,40,2,1,2,1.0
346,41,2,1,2,0.0
346,42,1,2,3,0.0
346,43,2,1,3,1.0
346,44,2,1,3,1.0
346,45,2,1,3,0.0
346,46,2,1,3,1.0
346,47,2,2,2,1.0
346,48,2,1,3,1.0
346,49,2,1,3,0.0
346,50,2,1,3,0.0
346,51,2,1,3,0.0
346,52,1,2,2,1.0
346,53,1,2,2,1.0
346,54,1,2,3,1.0
346,55,1,2,2,1.0
346,56,1,2,2,0.0
346,57,2,2,3,1.0
346,58,2,2,3,1.0
346,59,2,2,3,0.0
346,60,1,1,2,0.0
346,61,1,2,2,0.0
346,62,1,2,3,1.0
346,63,1,1,2,0.0
346,64,2,2,2,0.0
346,65,2,2,2,1.0
346,66,2,2,3,0.0
346,67,2,2,2,1.0
346,68,2,2,2,0.0
346,69,2,1,2,0.0
346,70,1,2,2,1.0
346,71,1,1,3,0.0
346,72,1,2,2,0.0
346,73,2,1,3,1.0
346,74,2,1,3,0.0
346,75,2,1,3,0.0
346,76,2,2,3,1.0
346,77,2,2,3,1.0
346,78,2,2,3,1.0
346,79,2,2,3,0.0
346,80,2,2,3,0.0
346,81,1,1,3,1.0
346,82,1,2,2,1.0
346,83,1,1,3,0.0
346,84,1,1,3,1.0
346,85,1,2,2,0.0
346,86,1,1,2,0.0
346,87,1,1,3,1.0
346,88,1,2,2,1.0
346,89,1,2,2,1.0
346,90,2,2,3,0.0
346,91,1,2,2,1.0
346,92,1,1,3,0.0
346,93,1,2,2,1.0
346,94,1,2,2,1.0
346,95,1,2,2,1.0
346,96,1,2,2,0.0
346,97,1,2,2,1.0
346,98,1,2,3,1.0
346,99,1,2,2,0.0
346,100,1,2,2,0.0
346,101,2,1,2,1.0
346,102,1,1,2,0.0
346,103,2,1,3,0.0
346,104,2,2,3,1.0
346,105,2,1,2,0.0
346,106,2,2,2,1.0
346,107,2,2,3,0.0
346,108,1,2,2,0.0
346,109,2,2,3,1.0
346,110,2,2,3,1.0
346,111,2,2,3,1.0
346,112,2,2,3,0.0
346,113,2,2,3,1.0
346,114,2,2,2,1.0
346,115,2,2,3,1.0
346,116,2,2,3,1.0
346,117,2,2,3,1.0
346,118,2,2,3,0.0
346,119,2,2,3,1.0
346,120,2,2,2,0.0
346,121,1,2,2,0.0
346,122,1,1,2,0.0
346,123,2,2,3,1.0
346,124,2,2,3,0.0
346,125,2,2,3,0.0
346,126,1,2,2,1.0
346,127,1,1,3,0.0
346,128,1,2,3,0.0
346,129,1,2,2,0.0
346,130,2,1,3,0.0
346,131,2,2,3,1.0
346,132,2,1,2,1.0
346,133,2,2,3,1.0
346,134,2,1,2,1.0
346,135,2,2,3,0.0
346,136,2,1,2,1.0
346,137,1,1,3,0.0
346,138,1,1,3,1.0
346,139,1,1,2,0.0
346,140,1,2,2,1.0
346,141,1,2,2,1.0
346,142,1,2,2,0.0
346,143,1,2,2,1.0
346,144,1,1,3,1.0
346,145,1,2,2,0.0
346,146,2,2,3,0.0
346,147,1,1,3,0.0
346,148,1,1,3,0.0
346,149,2,2,3,0.0
346,150,2,1,3,1.0
346,151,2,1,2,0.0
346,152,1,2,2,0.0
346,153,2,1,3,0.0
346,154,2,1,3,1.0
346,155,2,2,2,1.0
346,156,2,1,3,0.0
346,157,2,2,3,1.0
346,158,2,2,3,0.0
346,159,1,2,2,0.0
346,160,1,1,2,1.0
346,161,1,2,3,0.0
346,162,1,1,2,1.0
346,163,1,1,2,1.0
346,164,1,1,2,1.0
346,165,1,2,2,1.0
346,166,1,1,2,1.0
346,167,1,2,2,1.0
346,168,1,1,3,0.0
346,169,1,2,2,1.0
346,170,1,2,3,1.0
346,171,1,2,3,0.0
346,172,1,1,2,1.0
346,173,1,2,3,0.0
346,174,1,1,3,0.0
346,175,1,2,2,1.0
346,176,1,1,2,1.0
346,177,1,2,3,1.0
346,178,1,2,2,1.0
346,179,1,1,2,1.0
346,180,1,2,2,1.0
346,181,1,1,2,1.0
346,182,1,2,3,1.0
346,183,1,2,3,1.0
346,184,1,2,2,0.0
346,185,1,1,2,1.0
346,186,1,2,3,1.0
346,187,1,2,3,0.0
346,188,1,1,2,1.0
346,189,1,1,2,1.0
346,190,1,2,3,1.0
346,191,1,2,3,1.0
346,192,1,1,2,1.0
346,193,1,2,3,0.0
346,194,1,1,2,1.0
346,195,1,1,2,1.0
346,196,1,1,3,1.0
346,197,1,1,3,0.0
346,198,1,1,2,1.0
346,199,1,1,2,1.0
346,200,1,1,3,1.0
349,1,1,1,3,0.0
349,2,1,2,3,1.0
349,3,1,2,2,0.0
349,4,1,2,2,0.0
349,5,1,2,3,0.0
349,6,1,1,2,1.0
349,7,2,2,2,0.0
349,8,2,2,3,0.0
349,9,2,1,3,0.0
349,10,1,2,3,1.0
349,11,1,1,2,0.0
349,12,1,2,2,0.0
349,13,1,2,2,1.0
349,14,2,1,2,1.0
349,15,1,1,2,1.0
349,16,1,2,2,1.0
349,17,1,2,2,1.0
349,18,1,1,2,1.0
349,19,1,1,2,1.0
349,20,1,2,2,1.0
349,21,1,2,2,0.0
349,22,2,1,2,0.0
349,23,2,2,3,1.0
349,24,2,1,2,0.0
349,25,2,1,3,0.0
349,26,2,2,3,1.0
349,27,1,1,2,0.0
349,28,1,2,3,1.0
349,29,1,2,3,1.0
349,30,1,2,2,1.0
349,31,2,2,3,1.0
349,32,1,2,3,1.0
349,33,1,1,2,0.0
349,34,1,2,2,0.0
349,35,1,2,2,0.0
349,36,1,1,2,0.0
349,37,2,1,2,1.0
349,38,2,2,3,1.0
349,39,2,2,3,1.0
349,40,2,2,3,1.0
349,41,2,2,2,0.0
349,42,1,1,2,1.0
349,43,1,1,2,1.0
349,44,2,2,3,0.0
349,45,2,1,2,1.0
349,46,2,1,2,0.0
349,47,2,2,3,0.0
349,48,1,1,3,0.0
349,49,2,1,3,0.0
349,50,2,1,3,1.0
349,51,1,2,2,1.0
349,52,1,1,2,0.0
349,53,1,2,2,0.0
349,54,2,1,2,1.0
349,55,2,1,3,0.0
349,56,2,1,2,0.0
349,57,2,2,3,0.0
349,58,1,2,2,0.0
349,59,1,1,2,0.0
349,60,2,2,3,1.0
349,61,2,2,3,1.0
349,62,2,2,3,1.0
349,63,2,2,3,0.0
349,64,1,2,2,0.0
349,65,1,2,2,0.0
349,66,1,1,2,0.0
349,67,2,1,3,0.0
349,68,2,1,3,0.0
349,69,2,2,3,0.0
349,70,1,2,3,0.0
349,71,1,1,2,0.0
349,72,1,2,2,0.0
349,73,1,1,2,0.0
349,74,2,1,3,1.0
349,75,2,2,2,1.0
349,76,1,1,3,0.0
349,77,2,1,2,1.0
349,78,2,2,3,0.0
349,79,1,2,3,0.0
349,80,2,1,3,0.0
349,81,2,1,3,0.0
349,82,2,2,3,1.0
349,83,2,2,3,0.0
349,84,1,1,2,0.0
349,85,1,2,2,0.0
349,86,1,2,2,1.0
349,87,1,2,3,1.0
349,88,1,2,2,1.0
349,89,2,1,2,0.0
349,90,2,2,2,1.0
349,91,2,1,3,0.0
349,92,1,1,2,0.0
349,93,1,2,2,1.0
349,94,1,1,3,1.0
349,95,2,2,3,1.0
349,96,2,2,3,0.0
349,97,1,2,2,0.0
349,98,2,2,3,0.0
349,99,1,2,3,1.0
349,100,1,2,2,0.0
349,101,1,2,2,0.0
349,102,2,1,3,1.0
349,103,2,2,3,0.0
349,104,2,2,3,1.0
349,105,2,1,3,0.0
349,106,1,2,3,0.0
349,107,1,1,2,0.0
349,108,1,1,2,0.0
349,109,2,2,3,1.0
349,110,2,2,3,0.0
349,111,2,1,2,0.0
349,112,2,1,3,0.0
349,113,2,1,3,0.0
349,114,2,1,3,1.0
349,115,1,2,2,1.0
349,116,1,2,2,0.0
349,117,1,1,2,0.0
349,118,1,2,2,1.0
349,119,2,1,3,1.0
349,120,2,1,3,0.0
349,121,1,2,2,0.0
349,122,1,2,2,1.0
349,123,1,1,2,1.0
349,124,1,2,2,1.0
349,125,2,2,3,1.0
349,126,1,1,3,0.0
349,127,2,1,3,1.0
349,128,1,2,3,0.0
349,129,1,2,3,0.0
349,130,1,2,2,1.0
349,131,1,1,2,0.0
349,132,1,1,3,1.0
349,133,1,2,2,0.0
349,134,2,2,3,0.0
349,135,2,1,3,1.0
349,136,1,1,3,1.0
349,137,2,2,3,1.0
349,138,1,2,3,1.0
349,139,1,2,2,1.0
349,140,1,1,2,1.0
349,141,2,1,3,0.0
349,142,2,2,3,0.0
349,143,2,1,3,0.0
349,144,2,2,3,0.0
349,145,2,1,2,0.0
349,146,2,1,3,0.0
349,147,1,2,3,0.0
349,148,1,1,3,0.0
349,149,1,1,3,1.0
349,150,1,1,2,0.0
349,151,2,2,2,1.0
349,152,1,1,2,1.0
349,153,1,1,3,1.0
349,154,1,2,2,1.0
349,155,1,1,2,0.0
349,156,1,2,2,1.0
349,157,2,2,2,1.0
349,158,1,1,2,1.0
349,159,1,1,2,1.0
349,160,2,2,2,0.0
349,161,2,2,3,1.0
349,162,2,1,2,0.0
349,163,2,1,2,0.0
349,164,1,2,2,0.0
349,165,2,2,3,0.0
349,166,2,1,3,0.0
349,167,2,2,3,0.0
349,168,1,1,2,0.0
349,169,1,2,2,1.0
349,170,1,1,2,0.0
349,171,2,2,3,1.0
349,172,1,1,2,0.0
349,173,2,2,3,0.0
349,174,2,2,3,0.0
349,175,1,1,3,0.0
349,176,1,2,2,0.0
349,177,1,1,2,0.0
349,178,1,1,2,0.0
349,179,2,1,3,0.0
349,180,1,2,2,1.0
349,181,2,1,3,1.0
349,182,2,2,2,1.0
349,183,1,2,2,1.0
349,184,2,2,3,0.0
349,185,2,1,2,1.0
349,186,1,2,3,0.0
349,187,1,1,2,0.0
349,188,2,2,3,0.0
349,189,2,2,2,1.0
349,190,1,1,2,0.0
349,191,2,1,3,0.0
349,192,1,1,2,1.0
349,193,1,2,2,0.0
349,194,1,2,3,0.0
349,195,2,1,2,1.0
349,196,1,2,3,0.0
349,197,1,1,2,0.0
349,198,1,2,3,0.0
349,199,1,1,2,1.0
349,200,1,1,2,0.0
354,1,2,1,3,1.0
354,2,2,1,2,1.0
354,3,2,1,3,0.0
354,4,2,1,2,0.0
354,5,2,1,3,1.0
354,6,2,2,2,1.0
354,7,2,2,2,0.0
354,8,2,1,3,1.0
354,9,2,1,3,1.0
354,10,2,2,2,1.0
354,11,2,2,2,0.0
354,12,2,1,3,1.0
354,13,2,1,3,1.0
354,14,2,1,3,0.0
354,15,2,1,2,0.0
354,16,2,1,3,1.0
354,17,2,1,3,1.0
354,18,2,1,3,1.0
354,19,2,1,3,0.0
354,20,2,1,3,1.0
354,21,2,1,2,1.0
354,22,2,1,3,0.0
354,23,1,2,2,1.0
354,24,2,2,2,1.0
354,25,2,1,3,0.0
354,26,2,1,3,0.0
354,27,2,2,3,0.0
354,28,2,1,3,1.0
354,29,2,2,2,0.0
354,30,1,1,2,0.0
354,31,2,1,3,1.0
354,32,2,1,3,1.0
354,33,2,1,3,1.0
354,34,2,1,3,0.0
354,35,2,1,3,1.0
354,36,2,1,2,0.0
354,37,2,1,3,0.0
354,38,2,1,3,0.0
354,39,2,1,3,0.0
354,40,2,1,3,0.0
354,41,2,2,3,0.0
354,42,2,1,3,1.0
354,43,2,1,3,0.0
354,44,2,1,3,0.0
354,45,2,1,3,1.0
354,46,2,1,3,1.0
354,47,2,1,3,1.0
354,48,2,2,2,1.0
354,49,2,1,2,0.0
354,50,2,1,3,0.0
354,51,2,1,3,1.0
354,52,2,1,3,1.0
354,53,2,1,3,0.0
354,54,2,2,2,1.0
354,55,2,1,3,1.0
354,56,2,1,3,1.0
354,57,2,1,3,1.0
354,58,2,1,3,1.0
354,59,2,1,3,1.0
354,60,2,2,2,1.0
354,61,2,1,3,0.0
354,62,2,1,3,0.0
354,63,2,1,3,1.0
354,64,2,1,2,1.0
354,65,2,1,3,1.0
354,66,2,2,2,0.0
354,67,2,1,3,0.0
354,68,2,2,2,1.0
354,69,2,1,3,0.0
354,70,2,1,3,1.0
354,71,2,1,3,0.0
354,72,2,1,3,0.0
354,73,2,2,2,0.0
354,74,2,1,2,0.0
354,75,2,2,2,1.0
354,76,2,1,3,0.0
354,77,2,1,3,0.0
354,78,2,1,3,1.0
354,79,2,1,3,0.0
354,80,2,1,3,0.0
354,81,2,1,3,1.0
354,82,2,1,3,0.0
354,83,2,1,3,0.0
354,84,2,1,3,0.0
354,85,2,1,3,0.0
354,86,2,1,3,0.0
354,87,2,1,3,0.0
354,88,2,1,3,0.0
354,89,2,1,3,0.0
354,90,2,1,3,0.0
354,91,2,2,2,0.0
354,92,2,1,3,0.0
354,93,2,1,3,1.0
354,94,2,1,2,0.0
354,95,2,1,3,0.0
354,96,2,1,2,0.0
354,97,2,2,3,1.0
354,98,2,1,3,0.0
354,99,2,1,3,0.0
354,100,2,1,2,1.0
354,101,2,1,2,1.0
354,102,2,1,3,1.0
354,103,2,2,2,1.0
354,104,2,1,3,1.0
354,105,2,1,2,1.0
354,106,2,1,3,0.0
354,107,2,1,3,1.0
354,108,2,1,3,0.0
354,109,2,1,2,0.0
354,110,1,1,3,0.0
354,111,2,1,2,1.0
354,112,2,1,3,0.0
354,113,2,2,2,1.0
354,114,2,1,3,1.0
354,115,2,2,2,1.0
354,116,2,2,3,1.0
354,117,2,2,3,0.0
354,118,2,1,3,1.0
354,119,2,1,3,1.0
354,120,2,1,3,0.0
354,122,2,2,2,1.0
354,123,2,2,2,1.0
354,124,1,2,3,0.0
354,125,2,1,3,1.0
354,126,2,1,2,0.0
354,127,2,1,3,1.0
354,128,2,1,2,1.0
354,129,2,1,3,1.0
354,130,2,1,2,1.0
354,131,2,1,3,0.0
354,132,2,1,3,0.0
354,133,2,1,3,0.0
354,134,2,1,3,0.0
354,135,2,1,3,0.0
354,136,2,2,2,1.0
354,137,2,2,2,0.0
354,138,2,1,2,0.0
354,139,2,1,2,1.0
354,140,2,1,3,0.0
354,141,2,2,2,1.0
354,142,2,1,3,0.0
354,143,2,1,3,0.0
354,144,2,1,2,0.0
354,145,2,2,2,1.0
354,146,1,1,2,0.0
354,147,2,1,3,0.0
354,148,2,1,2,0.0
354,149,2,1,2,1.0
354,150,2,1,3,1.0
354,151,2,1,3,1.0
354,153,2,1,3,0.0
354,154,2,1,3,0.0
354,155,2,1,3,0.0
354,156,2,1,3,0.0
354,157,2,1,3,1.0
354,158,2,1,3,0.0
354,159,2,2,3,1.0
354,160,2,1,3,0.0
354,161,2,1,3,0.0
354,162,2,2,3,0.0
354,163,2,1,3,0.0
354,164,2,1,3,1.0
354,165,2,1,2,1.0
354,166,2,1,3,1.0
354,167,2,1,3,0.0
354,168,2,2,2,1.0
354,169,2,1,2,1.0
354,170,2,2,2,1.0
354,171,2,2,3,1.0
354,172,2,1,3,0.0
354,173,1,1,3,1.0
354,174,2,1,2,1.0
354,175,2,1,3,0.0
354,176,2,1,2,1.0
354,177,2,1,3,0.0
354,178,2,1,3,0.0
354,179,2,1,3,0.0
354,180,2,1,3,0.0
354,181,2,1,2,0.0
354,182,2,1,3,1.0
354,183,2,1,3,1.0
354,184,2,1,3,0.0
354,185,2,1,3,0.0
354,186,2,1,3,0.0
354,187,2,1,3,0.0
354,188,2,1,3,1.0
354,189,2,2,2,0.0
354,190,2,1,2,1.0
354,191,2,1,3,0.0
354,192,2,1,3,0.0
354,193,2,1,3,0.0
354,194,2,1,3,0.0
354,195,2,1,3,1.0
354,196,2,1,2,0.0
354,197,1,1,3,0.0
354,198,2,1,3,1.0
354,199,2,2,2,0.0
354,200,2,1,3,1.0
356,2,2,1,3,1.0
356,3,2,1,3,0.0
356,4,2,2,3,0.0
356,5,2,2,2,1.0
356,6,2,2,3,1.0
356,7,2,2,3,1.0
356,8,2,2,3,0.0
356,9,2,1,2,1.0
356,10,2,2,3,0.0
356,11,2,2,3,1.0
356,12,2,1,2,1.0
356,13,2,1,2,0.0
356,14,2,2,3,1.0
356,15,2,1,2,0.0
356,16,2,2,3,1.0
356,17,2,2,3,0.0
356,18,2,2,3,0.0
356,19,2,2,3,1.0
356,20,2,2,3,0.0
356,21,2,2,2,1.0
356,22,2,2,2,0.0
356,23,2,1,2,0.0
356,25,2,2,3,0.0
356,26,1,2,2,1.0
356,27,1,2,2,1.0
356,28,2,2,3,0.0
356,29,2,2,3,0.0
356,30,1,2,2,1.0
356,31,1,2,2,1.0
356,32,2,2,3,0.0
356,33,1,1,2,0.0
356,34,1,2,2,1.0
356,35,1,2,2,0.0
356,36,1,2,2,1.0
356,37,1,2,2,1.0
356,38,1,2,2,1.0
356,39,1,1,3,1.0
356,40,1,2,2,0.0
356,41,1,2,2,1.0
356,42,1,2,2,1.0
356,44,1,2,2,0.0
356,45,1,1,3,1.0
356,46,1,2,2,1.0
356,47,1,2,2,1.0
356,48,1,2,2,1.0
356,49,1,2,2,1.0
356,50,1,1,3,1.0
356,51,1,2,2,1.0
356,52,1,2,2,1.0
356,53,2,2,2,1.0
356,54,1,2,2,1.0
356,55,1,1,3,0.0
356,56,1,2,2,0.0
356,57,1,2,3,0.0
356,58,1,1,3,1.0
356,59,1,2,2,1.0
356,60,2,2,3,0.0
356,61,1,1,3,1.0
356,62,1,1,3,1.0
356,63,1,1,2,0.0
356,64,1,2,2,0.0
356,65,2,2,3,1.0
356,66,1,2,2,1.0
356,67,1,2,2,1.0
356,68,1,2,2,0.0
356,69,1,2,2,0.0
356,70,1,2,2,0.0
356,71,1,2,2,1.0
356,72,1,2,2,0.0
356,73,1,1,3,1.0
356,74,1,1,3,1.0
356,75,1,2,2,0.0
356,76,1,2,2,0.0
356,77,1,1,3,1.0
356,78,1,2,2,1.0
356,79,1,1,3,0.0
356,80,1,2,2,1.0
356,81,1,1,3,0.0
356,82,1,1,3,1.0
356,83,1,2,2,1.0
356,84,1,1,3,0.0
356,85,1,1,3,0.0
356,86,1,2,2,1.0
356,87,1,2,3,0.0
356,88,1,1,3,0.0
356,89,1,2,2,1.0
356,90,1,2,2,1.0
356,91,1,2,3,1.0
356,92,1,2,2,1.0
356,93,1,2,2,0.0
356,94,1,2,2,0.0
356,95,1,2,2,1.0
356,96,1,2,2,0.0
356,97,1,2,2,0.0
356,98,1,2,2,1.0
356,99,1,2,2,0.0
356,100,1,1,3,1.0
356,101,1,1,3,1.0
356,102,1,2,2,1.0
356,103,1,2,2,0.0
356,104,1,2,2,1.0
356,105,1,2,2,0.0
356,106,1,2,3,1.0
356,107,1,1,3,0.0
356,108,1,2,2,1.0
356,109,1,2,2,1.0
356,110,1,2,2,1.0
356,111,1,2,3,1.0
356,112,1,2,3,0.0
356,113,1,2,2,1.0
356,114,1,2,2,0.0
356,115,1,2,3,0.0
356,116,1,2,2,0.0
356,117,1,2,3,1.0
356,118,1,1,3,1.0
356,119,1,2,2,0.0
356,120,1,1,3,1.0
356,121,1,1,3,0.0
356,122,1,2,2,1.0
356,123,1,2,2,1.0
356,124,1,2,2,1.0
356,125,1,1,3,0.0
356,126,1,2,2,0.0
356,127,1,2,2,1.0
356,128,1,2,3,1.0
356,129,1,1,3,1.0
356,130,1,1,3,1.0
356,131,1,1,3,0.0
356,132,1,2,2,1.0
356,133,1,2,3,0.0
356,134,1,1,3,0.0
356,135,1,2,3,1.0
356,136,1,2,2,1.0
356,137,1,2,2,1.0
356,138,1,2,2,0.0
356,139,1,2,2,0.0
356,140,1,2,2,1.0
356,141,1,2,2,0.0
356,142,1,2,2,0.0
356,143,1,2,2,1.0
356,144,1,2,3,1.0
356,145,1,2,2,0.0
356,146,1,2,2,1.0
356,147,1,2,2,0.0
356,148,1,2,2,0.0
356,149,1,2,2,1.0
356,150,1,1,3,0.0
356,151,1,2,2,1.0
356,152,1,2,3,0.0
356,153,1,2,2,0.0
356,154,1,2,2,0.0
356,155,1,2,2,1.0
356,156,1,2,2,1.0
356,157,1,2,2,0.0
356,158,2,1,3,0.0
356,159,1,2,2,0.0
356,160,1,2,2,0.0
356,161,1,2,3,0.0
356,162,1,2,2,1.0
356,163,1,1,3,0.0
356,164,1,1,2,0.0
356,165,1,2,3,1.0
356,166,1,2,2,0.0
356,167,1,2,2,0.0
356,168,1,2,2,0.0
356,169,1,2,2,0.0
356,170,1,2,3,0.0
356,171,2,2,2,1.0
356,172,1,2,2,0.0
356,173,1,1,3,1.0
356,174,2,2,3,0.0
356,175,1,1,3,0.0
356,176,1,2,2,1.0
356,177,1,1,3,1.0
356,178,1,1,3,1.0
356,179,1,2,2,1.0
356,180,1,2,2,1.0
356,181,1,2,2,0.0
356,182,1,2,2,0.0
356,183,2,2,3,1.0
356,184,1,1,3,1.0
356,185,1,1,3,1.0
356,186,1,1,3,0.0
356,187,1,2,3,0.0
356,188,1,1,2,1.0
356,189,1,2,2,1.0
356,191,1,2,2,1.0
356,192,1,2,2,0.0
356,193,1,2,2,0.0
356,194,1,2,2,1.0
356,195,1,2,2,1.0
356,196,1,2,2,0.0
356,197,2,2,3,1.0
356,198,1,2,2,1.0
356,199,1,2,2,0.0
356,200,1,2,2,1.0
358,1,2,1,2,0.0
358,2,1,1,2,0.0
358,3,2,2,2,1.0
358,4,2,1,3,0.0
358,5,1,1,2,1.0
358,6,1,2,2,1.0
358,7,1,1,2,1.0
358,8,1,1,2,0.0
358,9,2,1,3,1.0
358,10,2,2,2,1.0
358,11,2,2,2,0.0
358,12,2,1,3,0.0
358,13,2,1,3,1.0
358,14,2,1,3,1.0
358,15,1,2,2,1.0
358,16,1,1,2,1.0
358,17,1,1,2,0.0
358,18,2,1,3,1.0
358,19,2,2,2,0.0
358,20,2,1,2,1.0
358,21,2,1,3,0.0
358,22,2,1,3,1.0
358,23,2,1,3,1.0
358,24,2,1,3,1.0
358,25,2,1,3,1.0
358,26,2,1,3,1.0
358,27,2,1,3,1.0
358,28,2,1,3,1.0
358,29,2,1,3,0.0
358,30,2,2,2,1.0
358,31,2,1,3,0.0
358,32,2,1,3,1.0
358,33,1,2,3,1.0
358,35,1,2,2,1.0
358,36,1,2,2,1.0
358,37,2,1,3,0.0
358,38,1,2,2,0.0
358,39,1,1,3,0.0
358,40,1,1,2,0.0
